filename,brand,model,instance,shot,position_num,position_name,motive_num,motive_name,url
Praktica_DCZ5.9_4_35526.JPG,Praktica,DCZ5.9,4,35526,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Praktica_DCZ5.9_4_35526.JPG
Praktica_DCZ5.9_4_35527.JPG,Praktica,DCZ5.9,4,35527,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Praktica_DCZ5.9_4_35527.JPG
Praktica_DCZ5.9_4_35528.JPG,Praktica,DCZ5.9,4,35528,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Praktica_DCZ5.9_4_35528.JPG
Praktica_DCZ5.9_4_35529.JPG,Praktica,DCZ5.9,4,35529,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Praktica_DCZ5.9_4_35529.JPG
Praktica_DCZ5.9_4_35530.JPG,Praktica,DCZ5.9,4,35530,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Praktica_DCZ5.9_4_35530.JPG
Rollei_RCP-7325XS_0_42271.JPG,Rollei,RCP-7325XS,0,42271,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Rollei_RCP-7325XS_0_42271.JPG
Rollei_RCP-7325XS_0_42272.JPG,Rollei,RCP-7325XS,0,42272,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Rollei_RCP-7325XS_0_42272.JPG
Rollei_RCP-7325XS_0_42273.JPG,Rollei,RCP-7325XS,0,42273,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Rollei_RCP-7325XS_0_42273.JPG
Rollei_RCP-7325XS_0_42274.JPG,Rollei,RCP-7325XS,0,42274,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Rollei_RCP-7325XS_0_42274.JPG
Rollei_RCP-7325XS_0_42275.JPG,Rollei,RCP-7325XS,0,42275,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Rollei_RCP-7325XS_0_42275.JPG
Rollei_RCP-7325XS_0_42276.JPG,Rollei,RCP-7325XS,0,42276,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Rollei_RCP-7325XS_0_42276.JPG
Rollei_RCP-7325XS_1_42695.JPG,Rollei,RCP-7325XS,1,42695,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Rollei_RCP-7325XS_1_42695.JPG
Rollei_RCP-7325XS_1_42696.JPG,Rollei,RCP-7325XS,1,42696,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Rollei_RCP-7325XS_1_42696.JPG
Rollei_RCP-7325XS_1_42697.JPG,Rollei,RCP-7325XS,1,42697,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Rollei_RCP-7325XS_1_42697.JPG
Rollei_RCP-7325XS_1_42698.JPG,Rollei,RCP-7325XS,1,42698,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Rollei_RCP-7325XS_1_42698.JPG
Rollei_RCP-7325XS_1_42699.JPG,Rollei,RCP-7325XS,1,42699,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Rollei_RCP-7325XS_1_42699.JPG
Rollei_RCP-7325XS_1_42700.JPG,Rollei,RCP-7325XS,1,42700,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Rollei_RCP-7325XS_1_42700.JPG
Rollei_RCP-7325XS_2_43174.JPG,Rollei,RCP-7325XS,2,43174,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Rollei_RCP-7325XS_2_43174.JPG
Rollei_RCP-7325XS_2_43175.JPG,Rollei,RCP-7325XS,2,43175,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Rollei_RCP-7325XS_2_43175.JPG
Rollei_RCP-7325XS_2_43176.JPG,Rollei,RCP-7325XS,2,43176,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Rollei_RCP-7325XS_2_43176.JPG
Rollei_RCP-7325XS_2_43177.JPG,Rollei,RCP-7325XS,2,43177,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Rollei_RCP-7325XS_2_43177.JPG
Rollei_RCP-7325XS_2_43178.JPG,Rollei,RCP-7325XS,2,43178,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Rollei_RCP-7325XS_2_43178.JPG
Rollei_RCP-7325XS_2_43179.JPG,Rollei,RCP-7325XS,2,43179,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Rollei_RCP-7325XS_2_43179.JPG
Samsung_L74wide_0_43597.JPG,Samsung,L74wide,0,43597,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_0_43597.JPG
Samsung_L74wide_0_43598.JPG,Samsung,L74wide,0,43598,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_0_43598.JPG
Samsung_L74wide_0_43599.JPG,Samsung,L74wide,0,43599,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_0_43599.JPG
Samsung_L74wide_0_43600.JPG,Samsung,L74wide,0,43600,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_0_43600.JPG
Samsung_L74wide_0_43601.JPG,Samsung,L74wide,0,43601,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_0_43601.JPG
Samsung_L74wide_1_44195.JPG,Samsung,L74wide,1,44195,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_1_44195.JPG
Samsung_L74wide_1_44196.JPG,Samsung,L74wide,1,44196,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_1_44196.JPG
Samsung_L74wide_1_44198.JPG,Samsung,L74wide,1,44198,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_1_44198.JPG
Samsung_L74wide_1_44199.JPG,Samsung,L74wide,1,44199,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_1_44199.JPG
Samsung_L74wide_1_44200.JPG,Samsung,L74wide,1,44200,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_1_44200.JPG
Samsung_L74wide_1_44201.JPG,Samsung,L74wide,1,44201,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_1_44201.JPG
Samsung_L74wide_1_44202.JPG,Samsung,L74wide,1,44202,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_1_44202.JPG
Samsung_L74wide_2_44757.JPG,Samsung,L74wide,2,44757,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_2_44757.JPG
Samsung_L74wide_2_44758.JPG,Samsung,L74wide,2,44758,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_2_44758.JPG
Samsung_L74wide_2_44759.JPG,Samsung,L74wide,2,44759,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_2_44759.JPG
Samsung_L74wide_2_44760.JPG,Samsung,L74wide,2,44760,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_2_44760.JPG
Samsung_L74wide_2_44761.JPG,Samsung,L74wide,2,44761,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_L74wide_2_44761.JPG
Samsung_NV15_0_45382.JPG,Samsung,NV15,0,45382,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_0_45382.JPG
Samsung_NV15_0_45383.JPG,Samsung,NV15,0,45383,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_0_45383.JPG
Samsung_NV15_0_45384.JPG,Samsung,NV15,0,45384,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_0_45384.JPG
Samsung_NV15_0_45385.JPG,Samsung,NV15,0,45385,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_0_45385.JPG
Samsung_NV15_1_45930.JPG,Samsung,NV15,1,45930,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_1_45930.JPG
Samsung_NV15_1_45931.JPG,Samsung,NV15,1,45931,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_1_45931.JPG
Samsung_NV15_1_45932.JPG,Samsung,NV15,1,45932,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_1_45932.JPG
Samsung_NV15_1_45933.JPG,Samsung,NV15,1,45933,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_1_45933.JPG
Samsung_NV15_2_46471.JPG,Samsung,NV15,2,46471,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_2_46471.JPG
Samsung_NV15_2_46472.JPG,Samsung,NV15,2,46472,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_2_46472.JPG
Samsung_NV15_2_46473.JPG,Samsung,NV15,2,46473,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_2_46473.JPG
Samsung_NV15_2_46474.JPG,Samsung,NV15,2,46474,13,My office,1,Desk with digital cameras,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Samsung_NV15_2_46474.JPG
Agfa_DC-504_0_39.JPG,Agfa,DC-504,0,39,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-504_0_39.JPG
Agfa_DC-504_0_40.JPG,Agfa,DC-504,0,40,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-504_0_40.JPG
Agfa_DC-733s_0_543.JPG,Agfa,DC-733s,0,543,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-733s_0_543.JPG
Agfa_DC-733s_0_544.JPG,Agfa,DC-733s,0,544,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-733s_0_544.JPG
Agfa_DC-733s_0_545.JPG,Agfa,DC-733s,0,545,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-733s_0_545.JPG
Agfa_DC-733s_0_547.JPG,Agfa,DC-733s,0,547,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-733s_0_547.JPG
Agfa_DC-830i_0_1104.JPG,Agfa,DC-830i,0,1104,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-830i_0_1104.JPG
Agfa_DC-830i_0_1105.JPG,Agfa,DC-830i,0,1105,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-830i_0_1105.JPG
Agfa_DC-830i_0_1106.JPG,Agfa,DC-830i,0,1106,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-830i_0_1106.JPG
Agfa_DC-830i_0_1107.JPG,Agfa,DC-830i,0,1107,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-830i_0_1107.JPG
Agfa_DC-830i_0_1108.JPG,Agfa,DC-830i,0,1108,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-830i_0_1108.JPG
Agfa_DC-830i_0_1109.JPG,Agfa,DC-830i,0,1109,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-830i_0_1109.JPG
Agfa_DC-830i_0_1116.JPG,Agfa,DC-830i,0,1116,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-830i_0_1116.JPG
Agfa_DC-830i_0_1117.JPG,Agfa,DC-830i,0,1117,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-830i_0_1117.JPG
Agfa_DC-830i_0_1118.JPG,Agfa,DC-830i,0,1118,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-830i_0_1118.JPG
Agfa_DC-830i_0_1119.JPG,Agfa,DC-830i,0,1119,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-830i_0_1119.JPG
Agfa_DC-830i_0_1120.JPG,Agfa,DC-830i,0,1120,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-830i_0_1120.JPG
Agfa_DC-830i_0_1121.JPG,Agfa,DC-830i,0,1121,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_DC-830i_0_1121.JPG
Agfa_Sensor505-x_0_1660.JPG,Agfa,Sensor505-x,0,1660,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_Sensor505-x_0_1660.JPG
Agfa_Sensor505-x_0_1662.JPG,Agfa,Sensor505-x,0,1662,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_Sensor505-x_0_1662.JPG
Agfa_Sensor530s_0_2127.JPG,Agfa,Sensor530s,0,2127,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_Sensor530s_0_2127.JPG
Agfa_Sensor530s_0_2128.JPG,Agfa,Sensor530s,0,2128,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_Sensor530s_0_2128.JPG
Agfa_Sensor530s_0_2129.JPG,Agfa,Sensor530s,0,2129,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_Sensor530s_0_2129.JPG
Agfa_Sensor530s_0_2130.JPG,Agfa,Sensor530s,0,2130,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_Sensor530s_0_2130.JPG
Agfa_Sensor530s_0_2131.JPG,Agfa,Sensor530s,0,2131,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_Sensor530s_0_2131.JPG
Agfa_Sensor530s_0_2132.JPG,Agfa,Sensor530s,0,2132,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Agfa_Sensor530s_0_2132.JPG
Canon_Ixus55_0_2749.JPG,Canon,Ixus55,0,2749,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus55_0_2749.JPG
Canon_Ixus55_0_2750.JPG,Canon,Ixus55,0,2750,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus55_0_2750.JPG
Canon_Ixus55_0_2751.JPG,Canon,Ixus55,0,2751,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus55_0_2751.JPG
Canon_Ixus55_0_2752.JPG,Canon,Ixus55,0,2752,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus55_0_2752.JPG
Canon_Ixus55_0_2753.JPG,Canon,Ixus55,0,2753,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus55_0_2753.JPG
Canon_Ixus55_0_2754.JPG,Canon,Ixus55,0,2754,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus55_0_2754.JPG
Canon_Ixus70_0_3348.JPG,Canon,Ixus70,0,3348,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_0_3348.JPG
Canon_Ixus70_0_3349.JPG,Canon,Ixus70,0,3349,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_0_3349.JPG
Canon_Ixus70_0_3350.JPG,Canon,Ixus70,0,3350,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_0_3350.JPG
Canon_Ixus70_0_3352.JPG,Canon,Ixus70,0,3352,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_0_3352.JPG
Canon_Ixus70_0_3353.JPG,Canon,Ixus70,0,3353,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_0_3353.JPG
Canon_Ixus70_0_3354.JPG,Canon,Ixus70,0,3354,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_0_3354.JPG
Canon_Ixus70_1_3780.JPG,Canon,Ixus70,1,3780,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_1_3780.JPG
Canon_Ixus70_1_3781.JPG,Canon,Ixus70,1,3781,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_1_3781.JPG
Canon_Ixus70_1_3782.JPG,Canon,Ixus70,1,3782,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_1_3782.JPG
Canon_Ixus70_1_3783.JPG,Canon,Ixus70,1,3783,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_1_3783.JPG
Canon_Ixus70_1_3784.JPG,Canon,Ixus70,1,3784,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_1_3784.JPG
Canon_Ixus70_1_3785.JPG,Canon,Ixus70,1,3785,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_1_3785.JPG
Canon_Ixus70_1_3786.JPG,Canon,Ixus70,1,3786,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_1_3786.JPG
Canon_Ixus70_1_3787.JPG,Canon,Ixus70,1,3787,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_1_3787.JPG
Canon_Ixus70_2_4250.JPG,Canon,Ixus70,2,4250,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_2_4250.JPG
Canon_Ixus70_2_4251.JPG,Canon,Ixus70,2,4251,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_2_4251.JPG
Canon_Ixus70_2_4252.JPG,Canon,Ixus70,2,4252,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_2_4252.JPG
Canon_Ixus70_2_4253.JPG,Canon,Ixus70,2,4253,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_2_4253.JPG
Canon_Ixus70_2_4254.JPG,Canon,Ixus70,2,4254,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_2_4254.JPG
Canon_Ixus70_2_4255.JPG,Canon,Ixus70,2,4255,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Canon_Ixus70_2_4255.JPG
Casio_EX-Z150_0_5063.JPG,Casio,EX-Z150,0,5063,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_0_5063.JPG
Casio_EX-Z150_0_5064.JPG,Casio,EX-Z150,0,5064,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_0_5064.JPG
Casio_EX-Z150_0_5065.JPG,Casio,EX-Z150,0,5065,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_0_5065.JPG
Casio_EX-Z150_0_5066.JPG,Casio,EX-Z150,0,5066,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_0_5066.JPG
Casio_EX-Z150_1_5577.JPG,Casio,EX-Z150,1,5577,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_1_5577.JPG
Casio_EX-Z150_1_5578.JPG,Casio,EX-Z150,1,5578,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_1_5578.JPG
Casio_EX-Z150_1_5579.JPG,Casio,EX-Z150,1,5579,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_1_5579.JPG
Casio_EX-Z150_1_5580.JPG,Casio,EX-Z150,1,5580,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_1_5580.JPG
Casio_EX-Z150_2_6050.JPG,Casio,EX-Z150,2,6050,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_2_6050.JPG
Casio_EX-Z150_2_6051.JPG,Casio,EX-Z150,2,6051,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_2_6051.JPG
Casio_EX-Z150_2_6052.JPG,Casio,EX-Z150,2,6052,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_2_6052.JPG
Casio_EX-Z150_2_6053.JPG,Casio,EX-Z150,2,6053,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_2_6053.JPG
Casio_EX-Z150_3_6536.JPG,Casio,EX-Z150,3,6536,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_3_6536.JPG
Casio_EX-Z150_3_6537.JPG,Casio,EX-Z150,3,6537,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_3_6537.JPG
Casio_EX-Z150_3_6538.JPG,Casio,EX-Z150,3,6538,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_3_6538.JPG
Casio_EX-Z150_3_6539.JPG,Casio,EX-Z150,3,6539,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_3_6539.JPG
Casio_EX-Z150_4_7042.JPG,Casio,EX-Z150,4,7042,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_4_7042.JPG
Casio_EX-Z150_4_7043.JPG,Casio,EX-Z150,4,7043,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_4_7043.JPG
Casio_EX-Z150_4_7044.JPG,Casio,EX-Z150,4,7044,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_4_7044.JPG
Casio_EX-Z150_4_7045.JPG,Casio,EX-Z150,4,7045,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Casio_EX-Z150_4_7045.JPG
Kodak_M1063_0_9494.JPG,Kodak,M1063,0,9494,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Kodak_M1063_0_9494.JPG
Kodak_M1063_0_9495.JPG,Kodak,M1063,0,9495,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Kodak_M1063_0_9495.JPG
Kodak_M1063_0_9496.JPG,Kodak,M1063,0,9496,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Kodak_M1063_0_9496.JPG
Kodak_M1063_0_9497.JPG,Kodak,M1063,0,9497,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Kodak_M1063_0_9497.JPG
Kodak_M1063_0_9498.JPG,Kodak,M1063,0,9498,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Kodak_M1063_0_9498.JPG
Kodak_M1063_0_9499.JPG,Kodak,M1063,0,9499,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Kodak_M1063_0_9499.JPG
Kodak_M1063_1_10129.JPG,Kodak,M1063,1,10129,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Kodak_M1063_1_10129.JPG
Kodak_M1063_1_10130.JPG,Kodak,M1063,1,10130,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Kodak_M1063_1_10130.JPG
Kodak_M1063_1_10131.JPG,Kodak,M1063,1,10131,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Kodak_M1063_1_10131.JPG
Kodak_M1063_1_10132.JPG,Kodak,M1063,1,10132,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Kodak_M1063_1_10132.JPG
Kodak_M1063_1_10133.JPG,Kodak,M1063,1,10133,13,My office,2,A corridor of the institute,http://forensics.inf.tu-dresden.de/ddimgdb/images/gallery/Kodak_M1063_1_10133.JPG
